title,genres,movie_id
Bad Taste (1987),Comedy|Horror,1235
Duck Soup (1933),Comedy|War,1236
Better Off Dead... (1985),Comedy,1237
"Shining, The (1980)",Horror,1238
Stand by Me (1986),Adventure|Comedy|Drama,1239
M (1931),Crime|Film-Noir|Thriller,1240
Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,1241
"Great Escape, The (1963)",Adventure|War,1242
"Deer Hunter, The (1978)",Drama|War,1243
Diva (1981),Action|Drama|Mystery|Romance|Thriller,1244
Groundhog Day (1993),Comedy|Romance,1245
Unforgiven (1992),Western,1246
"Manchurian Candidate, The (1962)",Film-Noir|Thriller,1247
Pump Up the Volume (1990),Drama,1248
Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,1249
Back to the Future (1985),Comedy|Sci-Fi,1250
Fried Green Tomatoes (1991),Drama,1251
Patton (1970),Drama|War,1252
Down by Law (1986),Comedy|Drama,1253
Akira (1988),Adventure|Animation|Sci-Fi|Thriller,1254
Highlander (1986),Action|Adventure,1255
Cool Hand Luke (1967),Comedy|Drama,1256
Cyrano de Bergerac (1990),Action|Drama|Romance,1257
Young Frankenstein (1974),Comedy|Horror,1258
Night on Earth (1991),Comedy|Drama,1259
Raise the Red Lantern (1991),Drama,1260
"Great Dictator, The (1940)",Comedy,1261
Fantasia (1940),Animation|Children's|Musical,1262
High Noon (1952),Western,1263
"Big Sleep, The (1946)",Film-Noir|Mystery,1264
Heathers (1989),Comedy,1265
Somewhere in Time (1980),Drama|Romance,1266
Ben-Hur (1959),Action|Adventure|Drama,1267
This Is Spinal Tap (1984),Comedy|Drama|Musical,1268
Koyaanisqatsi (1983),Documentary|War,1269
Some Kind of Wonderful (1987),Drama|Romance,1270
Indiana Jones and the Last Crusade (1989),Action|Adventure,1271
Being There (1979),Comedy,1272
Gandhi (1982),Drama,1273
M*A*S*H (1970),Comedy|War,1274
"Unbearable Lightness of Being, The (1988)",Drama,1275
"Room with a View, A (1986)",Drama|Romance,1276
Real Genius (1985),Comedy,1277
Pink Floyd - The Wall (1982),Drama|Musical|War,1278
"Killing Fields, The (1984)",Drama|War,1279
My Life as a Dog (Mitt liv som hund) (1985),Drama,1280
Forbidden Planet (1956),Sci-Fi,1281
Field of Dreams (1989),Drama,1282
"Man Who Would Be King, The (1975)",Adventure,1283
Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,1284
"Paris, Texas (1984)",Drama,1285
Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,1286
When Harry Met Sally... (1989),Comedy|Romance,1287
I Shot a Man in Vegas (1995),Comedy,1288
Parallel Sons (1995),Drama|Romance,1289
Hype! (1996),Documentary,1290
Santa with Muscles (1996),Comedy,1291
Female Perversions (1996),Drama,1292
Mad Dog Time (1996),Crime,1293
Breathing Room (1996),Romance,1294
Paris Was a Woman (1995),Documentary,1295
Anna (1996),Drama,1296
I'm Not Rappaport (1996),Comedy,1297
Blue Juice (1995),Comedy|Drama,1298
Kids of Survival (1993),Documentary,1299
Alien³ (1992),Action|Horror|Sci-Fi|Thriller,1300
"American Werewolf in London, An (1981)",Horror,1301
Amityville 1992: It's About Time (1992),Horror,1302
Amityville 3-D (1983),Horror,1303
Amityville: Dollhouse (1996),Horror,1304
Amityville: A New Generation (1993),Horror,1305
Amityville II: The Possession (1982),Horror,1306
"Amityville Horror, The (1979)",Horror,1307
"Amityville Curse, The (1990)",Horror,1308
Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,1309
April Fool's Day (1986),Comedy|Horror,1310
Audrey Rose (1977),Horror,1311
"Believers, The (1987)",Horror|Thriller,1312
"Birds, The (1963)",Horror,1313
"Blob, The (1958)",Horror|Sci-Fi,1314
Blood Beach (1981),Action|Horror,1315
Body Parts (1991),Horror,1316
"Body Snatcher, The (1945)",Horror,1317
Bram Stoker's Dracula (1992),Horror|Romance,1318
Bride of Frankenstein (1935),Horror,1319
Burnt Offerings (1976),Horror,1320
Candyman (1992),Horror,1321
Cape Fear (1991),Thriller,1322
Cape Fear (1962),Film-Noir|Thriller,1323
Carrie (1976),Horror,1324
Cat People (1982),Horror,1325
"Nightmare on Elm Street, A (1984)",Horror,1326
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,1327
Nosferatu a Venezia (1986),Horror,1328
"Omen, The (1976)",Horror,1329
Blood & Wine (1997),Drama,1330
Albino Alligator (1996),Crime|Thriller,1331
"Mirror Has Two Faces, The (1996)",Comedy|Romance,1332
Breaking the Waves (1996),Drama,1333
Nightwatch (1997),Horror|Thriller,1334
Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,1335
Shine (1996),Drama|Romance,1336
Sling Blade (1996),Drama|Thriller,1337
Jingle All the Way (1996),Adventure|Children's|Comedy,1338
Identification of a Woman (Identificazione di una donna) (1982),Drama,1339
Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,1340
"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,1341
"Preacher's Wife, The (1996)",Drama,1342
Zero Kelvin (Kjærlighetens kjøtere) (1995),Action,1343
Ridicule (1996),Drama,1344
"Crucible, The (1996)",Drama,1345
101 Dalmatians (1996),Children's|Comedy,1346
"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,1347
I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,1348
Die Hard 2 (1990),Action|Thriller,1349
Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,1350
Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,1351
Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,1352
Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,1353
Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,1354
Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,1355
Batman Returns (1992),Action|Adventure|Comedy|Crime,1356
Young Guns (1988),Action|Comedy|Western,1357
Young Guns II (1990),Action|Comedy|Western,1358
Grease (1978),Comedy|Musical|Romance,1359
Grease 2 (1982),Comedy|Musical|Romance,1360
Marked for Death (1990),Action|Drama,1361
Adrenalin: Fear the Rush (1996),Action|Sci-Fi,1362
"Substance of Fire, The (1996)",Drama,1363
Under Siege (1992),Action,1364
Terror in a Texas Town (1958),Western,1365
Jaws (1975),Action|Horror,1366
Jaws 2 (1978),Action|Horror,1367
Jaws 3-D (1983),Action|Horror,1368
My Fellow Americans (1996),Comedy,1369
Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,1370
Citizen Ruth (1996),Comedy|Drama,1371
Jerry Maguire (1996),Drama|Romance,1372
Raising Arizona (1987),Comedy,1373
Tin Men (1987),Comedy|Drama,1374
Sneakers (1992),Crime|Drama|Sci-Fi,1375
Bastard Out of Carolina (1996),Drama,1376
In Love and War (1996),Romance|War,1377
Marvin's Room (1996),Drama,1378
Somebody is Waiting (1996),Drama,1379
Ghosts of Mississippi (1996),Drama,1380
Night Falls on Manhattan (1997),Crime|Drama,1381
Beavis and Butt-head Do America (1996),Animation|Comedy,1382
"Cérémonie, La (1995)",Drama,1383
Scream (1996),Horror|Thriller,1384
"Last of the Mohicans, The (1992)",Action|Romance|War,1385
Michael (1996),Comedy|Romance,1386
"Evening Star, The (1996)",Comedy|Drama,1387
Hamlet (1996),Drama,1388
Some Mother's Son (1996),Drama,1389
"Whole Wide World, The (1996)",Drama,1390
Mother (1996),Comedy,1391
"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,1392
Evita (1996),Drama|Musical,1393
"Portrait of a Lady, The (1996)",Drama,1394
Walkabout (1971),Drama,1395
Message to Love: The Isle of Wight Festival (1996),Documentary,1396
Grateful Dead (1995),Documentary,1397
Murder at 1600 (1997),Mystery|Thriller,1398
Hearts and Minds (1996),Drama,1399
Inside (1996),Action,1400
Fierce Creatures (1997),Comedy,1401
Zeus and Roxanne (1997),Children's,1402
Turbulence (1997),Thriller,1403
Angel Baby (1995),Drama,1404
Jackie Chan's First Strike (1996),Action,1405
Underworld (1997),Thriller,1406
Beverly Hills Ninja (1997),Action|Comedy,1407
Metro (1997),Action,1408
"Machine, The (1994)",Comedy|Horror,1409
"Stranger, The (1994)",Action,1410
Falling in Love Again (1980),Comedy,1411
"Cement Garden, The (1993)",Drama,1412
Dante's Peak (1997),Action|Thriller,1413
Meet Wally Sparks (1997),Comedy,1414
Amos & Andrew (1993),Comedy,1415
Benny & Joon (1993),Comedy|Romance,1416
Prefontaine (1997),Drama,1417
"Tickle in the Heart, A (1996)",Documentary,1418
Guantanamera (1994),Comedy,1419
McHale's Navy (1997),Comedy|War,1420
Kolya (1996),Comedy,1421
Gridlock'd (1997),Crime,1422
Fire on the Mountain (1996),Documentary,1423
Waiting for Guffman (1996),Comedy,1424
Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,1425
"Beautician and the Beast, The (1997)",Comedy|Romance,1426
SubUrbia (1997),Comedy,1427
Hotel de Love (1996),Comedy|Romance,1428
"Pest, The (1997)",Comedy,1429
Fools Rush In (1997),Comedy|Romance,1430
Touch (1997),Romance,1431
Absolute Power (1997),Mystery|Thriller,1432
That Darn Cat! (1997),Children's|Comedy|Mystery,1433
Vegas Vacation (1997),Comedy,1434
Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,1435
That Old Feeling (1997),Comedy|Romance,1436
Lost Highway (1997),Mystery,1437
Rosewood (1997),Drama,1438
Donnie Brasco (1997),Crime|Drama,1439
Salut cousin! (1996),Comedy|Drama,1440
Booty Call (1997),Comedy|Romance,1441
Rhyme & Reason (1997),Documentary,1442
Boys Life 2 (1997),Drama,1443
City of Industry (1997),Crime|Thriller,1444
Best Men (1997),Action|Comedy|Crime|Drama,1445
Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,1446
Kama Sutra: A Tale of Love (1996),Romance,1447
Private Parts (1997),Comedy|Drama,1448
Love Jones (1997),Romance,1449
"Saint, The (1997)",Action|Romance|Thriller,1450
Smilla's Sense of Snow (1997),Action|Drama|Thriller,1451
"Van, The (1996)",Comedy|Drama,1452
Crash (1996),Drama|Thriller,1453
"Daytrippers, The (1996)",Mystery,1454
Liar Liar (1997),Comedy,1455
"Quiet Room, The (1996)",Drama,1456
Selena (1997),Drama|Musical,1457
"Devil's Own, The (1997)",Action|Drama|Thriller|War,1458
Cats Don't Dance (1997),Animation|Children's|Musical,1459
B*A*P*S (1997),Comedy,1460
Love and Other Catastrophes (1996),Romance,1461
"Sixth Man, The (1997)",Comedy,1462
Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's,1463
Anna Karenina (1997),Drama|Romance,1464
Double Team (1997),Action,1465
Inventing the Abbotts (1997),Drama|Romance,1466
Anaconda (1997),Action|Adventure|Thriller,1467
Grosse Pointe Blank (1997),Comedy|Crime,1468
Keys to Tulsa (1997),Crime,1469
Kissed (1996),Romance,1470
8 Heads in a Duffel Bag (1997),Comedy,1471
Hollow Reed (1996),Drama,1472
Paradise Road (1997),Drama|War,1473
Traveller (1997),Drama,1474
All Over Me (1997),Drama,1475
"Brother's Kiss, A (1997)",Drama,1476
A Chef in Love (1996),Comedy,1477
Romy and Michele's High School Reunion (1997),Comedy,1478
Temptress Moon (Feng Yue) (1996),Romance,1479
Volcano (1997),Drama|Thriller,1480
Children of the Revolution (1996),Comedy,1481
Austin Powers: International Man of Mystery (1997),Comedy,1482
Breakdown (1997),Action|Thriller,1483
Broken English (1996),Drama,1484
Commandments (1997),Romance,1485
Ripe (1996),Drama,1486
"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,1487
"Turning, The (1992)",Drama,1488
Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy,1489
Fathers' Day (1997),Comedy,1490
"Fifth Element, The (1997)",Action|Sci-Fi,1491
Intimate Relations (1996),Comedy,1492
Nowhere (1997),Drama,1493
Losing Chase (1996),Drama,1494
Sprung (1997),Comedy,1495
"Promise, The (La Promesse) (1996)",Drama,1496
"Bonheur, Le (1965)",Drama,1497
Love! Valour! Compassion! (1997),Drama|Romance,1498
Shall We Dance? (Shall We Dansu?) (1996),Comedy,1499
"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's,1500
Twin Town (1997),Comedy|Crime,1501
Addicted to Love (1997),Comedy|Romance,1502
Brassed Off (1996),Comedy|Drama|Romance,1503
"Designated Mourner, The (1997)",Drama,1504
"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,1505
Ponette (1996),Drama,1506
Schizopolis (1996),Comedy,1507
Shiloh (1997),Children's|Drama,1508
"War at Home, The (1996)",Drama,1509
Rough Magic (1995),Drama|Romance,1510
Trial and Error (1997),Comedy|Romance,1511
Buddy (1997),Adventure|Children's|Drama,1512
Con Air (1997),Action|Adventure|Thriller,1513
Late Bloomers (1996),Comedy,1514
"Pillow Book, The (1995)",Drama|Romance,1515
"To Have, or Not (1995)",Drama,1516
Speed 2: Cruise Control (1997),Action|Romance|Thriller,1517
Squeeze (1996),Drama,1518
Sudden Manhattan (1996),Comedy,1519
"Next Step, The (1995)",Drama,1520
Wedding Bell Blues (1996),Comedy,1521
Batman & Robin (1997),Action|Adventure|Crime,1522
Dream With the Fishes (1997),Drama,1523
Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,1524
Head Above Water (1996),Comedy|Thriller,1525
Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,1526
"Last Time I Committed Suicide, The (1997)",Drama,1527
MURDER and murder (1996),Crime|Drama|Mystery,1528
My Best Friend's Wedding (1997),Comedy|Romance,1529
Tetsuo II: Body Hammer (1992),Sci-Fi,1530
When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance,1531
Contempt (Le Mépris) (1963),Drama,1532
Face/Off (1997),Action|Sci-Fi|Thriller,1533
Fall (1997),Romance,1534
Gabbeh (1996),Drama,1535
Mondo (1996),Drama,1536
"Innocent Sleep, The (1995)",Crime,1537
For Ever Mozart (1996),Drama,1538
Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,1539
Out to Sea (1997),Comedy,1540
Wild America (1997),Adventure|Children's,1541
"Simple Wish, A (1997)",Children's|Fantasy,1542
Contact (1997),Drama|Sci-Fi,1543
Love Serenade (1996),Comedy,1544
G.I. Jane (1997),Action|Drama|War,1545
Conan the Barbarian (1982),Action|Adventure,1546
George of the Jungle (1997),Children's|Comedy,1547
Cop Land (1997),Crime|Drama|Mystery,1548
Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,1549
Spawn (1997),Action|Adventure|Sci-Fi|Thriller,1550
Air Bud (1997),Children's|Comedy,1551
Picture Perfect (1997),Comedy|Romance,1552
In the Company of Men (1997),Drama,1553
Free Willy 3: The Rescue (1997),Adventure|Children's|Drama,1554
Career Girls (1997),Drama,1555
Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,1556
Desperate Measures (1998),Crime|Drama|Thriller,1557
Steel (1997),Action,1558
She's So Lovely (1997),Drama|Romance,1559
Hoodlum (1997),Crime|Drama|Film-Noir,1560
Leave It to Beaver (1997),Comedy,1561
Mimic (1997),Sci-Fi|Thriller,1562
Money Talks (1997),Action|Comedy,1563
Excess Baggage (1997),Adventure|Romance,1564
Kull the Conqueror (1997),Action|Adventure,1565
Air Force One (1997),Action|Thriller,1566
187 (1997),Drama,1567
"Hunt for Red October, The (1990)",Action|Thriller,1568
My Own Private Idaho (1991),Drama,1569
"Kiss Me, Guido (1997)",Comedy,1570
Star Maps (1997),Drama,1571
In & Out (1997),Comedy,1572
"Edge, The (1997)",Adventure|Thriller,1573
"Peacemaker, The (1997)",Action|Thriller|War,1574
L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1575
Seven Years in Tibet (1997),Drama|War,1576
Kiss the Girls (1997),Crime|Drama|Thriller,1577
Soul Food (1997),Drama,1578
Kicked in the Head (1997),Comedy|Drama,1579
Wishmaster (1997),Horror,1580
"Thousand Acres, A (1997)",Drama,1581
"Game, The (1997)",Mystery|Thriller,1582
Fire Down Below (1997),Action|Drama|Thriller,1583
U Turn (1997),Action|Crime|Mystery,1584
"Locusts, The (1997)",Drama,1585
"MatchMaker, The (1997)",Comedy|Romance,1586
"Lay of the Land, The (1997)",Comedy|Drama,1587
"Assignment, The (1997)",Thriller,1588
"Smile Like Yours, A (1997)",Comedy|Romance,1589
Ulee's Gold (1997),Drama,1590
"Ice Storm, The (1997)",Drama,1591
Stag (1997),Action|Thriller,1592
Chasing Amy (1997),Drama|Romance,1593
How to Be a Player (1997),Comedy,1594
"Full Monty, The (1997)",Comedy,1595
Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,1596
"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,1597
I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,1598
"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,1599
Rocket Man (1997),Comedy,1600
Playing God (1997),Crime|Thriller,1601
"House of Yes, The (1997)",Comedy|Drama|Thriller,1602
"Fast, Cheap & Out of Control (1997)",Documentary,1603
Washington Square (1997),Drama,1604
Telling Lies in America (1997),Drama,1605
Year of the Horse (1997),Documentary,1606
Gattaca (1997),Drama|Sci-Fi|Thriller,1607
FairyTale: A True Story (1997),Children's|Drama|Fantasy,1608
Phantoms (1998),Horror,1609
Swept from the Sea (1997),Romance,1610
Wonderland (1997),Documentary,1611
"Life Less Ordinary, A (1997)",Romance|Thriller,1612
Hurricane Streets (1998),Drama,1613
Eve's Bayou (1997),Drama,1614
Switchback (1997),Thriller,1615
Gang Related (1997),Crime,1616
Stripes (1981),Comedy,1617
Nénette et Boni (1996),Drama,1618
Bean (1997),Comedy,1619
Hugo Pool (1997),Romance,1620
Mad City (1997),Action|Drama,1621
One Night Stand (1997),Drama,1622
"Tango Lesson, The (1997)",Romance,1623
Welcome To Sarajevo (1997),Drama|War,1624
Deceiver (1997),Crime,1625
"Rainmaker, The (1997)",Drama,1626
Boogie Nights (1997),Drama,1627
Witness (1985),Drama|Romance|Thriller,1628
Incognito (1997),Crime|Thriller,1629
Starship Troopers (1997),Action|Adventure|Sci-Fi|War,1630
Critical Care (1997),Comedy,1631
"Joy Luck Club, The (1993)",Drama,1632
Chairman of the Board (1998),Comedy,1633
Sliding Doors (1998),Drama|Romance,1634
Mortal Kombat: Annihilation (1997),Action|Adventure,1635
"Truman Show, The (1998)",Drama,1636
"Wings of the Dove, The (1997)",Drama|Romance|Thriller,1637
Mrs. Dalloway (1997),Romance,1638
"I Love You, I Love You Not (1996)",Romance,1639
Red Corner (1997),Crime|Thriller,1640
"Jackal, The (1997)",Action|Thriller,1641
Anastasia (1997),Animation|Children's|Musical,1642
"Man Who Knew Too Little, The (1997)",Comedy|Mystery,1643
Alien: Resurrection (1997),Action|Horror|Sci-Fi,1644
Alien Escape (1995),Horror|Sci-Fi,1645
Amistad (1997),Drama,1646
"Apostle, The (1997)",Drama,1647
Artemisia (1997),Drama,1648
Bent (1997),Drama|War,1649
"Big Bang Theory, The (1994)",Crime,1650
"Boys, Les (1997)",Comedy,1651
"Butcher Boy, The (1998)",Drama,1652
Deconstructing Harry (1997),Comedy|Drama,1653
Flubber (1997),Children's|Comedy|Fantasy,1654
For Richer or Poorer (1997),Comedy,1655
Good Will Hunting (1997),Drama,1656
Guy (1996),Drama,1657
Harlem River Drive (1996),Drama,1658
Home Alone 3 (1997),Children's|Comedy,1659
Ill Gotten Gains (1997),Drama,1660
Legal Deceit (1997),Thriller,1661
Man of Her Dreams (1996),Drama,1662
Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,1663
Mouse Hunt (1997),Children's|Comedy,1664
Never Met Picasso (1996),Romance,1665
Office Killer (1997),Thriller,1666
"Other Voices, Other Rooms (1997)",Drama,1667
Scream 2 (1997),Horror|Thriller,1668
Stranger in the House (1997),Thriller,1669
"Sweet Hereafter, The (1997)",Drama,1670
Time Tracers (1995),Action|Adventure|Sci-Fi,1671
Titanic (1997),Drama|Romance,1672
Tomorrow Never Dies (1997),Action|Romance|Thriller,1673
Twisted (1996),Comedy|Drama,1674
Full Speed (1996),Drama,1675
"Education of Little Tree, The (1997)",Drama,1676
"Postman, The (1997)",Drama,1677
"Horse Whisperer, The (1998)",Drama,1678
"Winter Guest, The (1997)",Drama,1679
Jackie Brown (1997),Crime|Drama,1680
Kundun (1997),Drama,1681
Mr. Magoo (1997),Comedy,1682
"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,1683
Afterglow (1997),Drama|Romance,1684
My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,1685
Great Expectations (1998),Drama|Romance,1686
Vermin (1998),Comedy,1687
3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's,1688
Men of Means (1998),Action|Drama,1689
"Midaq Alley (Callejón de los milagros, El) (1995)",Drama,1690
Caught Up (1998),Crime,1691
Arguing the World (1996),Documentary,1692
Firestorm (1998),Action|Adventure|Thriller,1693
Senseless (1998),Comedy,1694
Wag the Dog (1997),Comedy|Drama,1695
Dark City (1998),Film-Noir|Sci-Fi|Thriller,1696
"Leading Man, The (1996)",Romance,1697
Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi,1698
Hard Rain (1998),Action|Thriller,1699
Half Baked (1998),Comedy,1700
Fallen (1998),Action|Mystery|Thriller,1701
Shooting Fish (1997),Romance,1702
"Prophecy II, The (1998)",Horror,1703
Duoluo tianshi (1995),Drama,1704
Dangerous Beauty (1998),Drama,1705
Four Days in September (1997),Drama,1706
Spice World (1997),Comedy|Musical,1707
Deep Rising (1998),Action|Horror|Sci-Fi,1708
Tainted (1998),Comedy|Thriller,1709
"Letter From Death Row, A (1998)",Crime|Drama,1710
Music From Another Room (1998),Drama|Romance,1711
Mat' i syn (1997),Drama,1712
"Replacement Killers, The (1998)",Action|Thriller,1713
B. Monkey (1998),Romance|Thriller,1714
Night Flier (1997),Horror,1715
Blues Brothers 2000 (1998),Action|Comedy|Musical,1716
Tokyo Fist (1995),Action|Drama,1717
Mass Transit (1998),Comedy|Drama,1718
Ride (1998),Drama,1719
"Wedding Singer, The (1998)",Comedy|Romance,1720
Sphere (1998),Adventure|Sci-Fi|Thriller,1721
Ayn Rand: A Sense of Life (1997),Documentary,1722
"Further Gesture, A (1996)",Drama,1723
Little City (1998),Comedy|Romance,1724
Palmetto (1998),Film-Noir|Mystery|Thriller,1725
As Good As It Gets (1997),Comedy|Drama,1726
King of New York (1990),Action|Crime,1727
"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary,1728
Men With Guns (1997),Action|Drama,1729
"Sadness of Sex, The (1995)",Drama,1730
Twilight (1998),Crime|Drama,1731
U.S. Marshalls (1998),Action|Thriller,1732
Welcome to Woop-Woop (1997),Comedy,1733
Love and Death on Long Island (1997),Comedy|Drama,1734
"Callejón de los milagros, El (1995)",Drama,1735
In God's Hands (1998),Action|Drama,1736
Everest (1998),Documentary,1737
Hush (1998),Thriller,1738
Suicide Kings (1997),Crime|Drama,1739
"Man in the Iron Mask, The (1998)",Action|Drama|Romance,1740
"Newton Boys, The (1998)",Crime|Drama,1741
Wild Things (1998),Crime|Drama|Mystery|Thriller,1742
Paulie (1998),Adventure|Children's|Comedy,1743
"Cool Dry Place, A (1998)",Drama,1744
Hana-bi (1997),Comedy|Crime|Drama,1745
Primary Colors (1998),Drama,1746
"Niagara, Niagara (1997)",Drama,1747
Wide Awake (1998),Children's|Comedy|Drama,1748
"Price Above Rubies, A (1998)",Drama,1749
Eden (1997),Drama,1750
Two Girls and a Guy (1997),Comedy|Drama,1751
No Looking Back (1998),Comedy|Drama|Romance,1752
Storefront Hitchcock (1997),Drama,1753
"Proposition, The (1998)",Drama,1754
"Object of My Affection, The (1998)",Comedy|Romance,1755
Meet the Deedles (1998),Children's|Comedy,1756
Homegrown (1998),Comedy|Thriller,1757
"Player's Club, The (1998)",Action|Drama,1758
Barney's Great Adventure (1998),Adventure|Children's,1759
"Big One, The (1997)",Comedy|Documentary,1760
Chinese Box (1997),Drama|Romance,1761
Follow the Bitch (1998),Comedy,1762
Lost in Space (1998),Action|Sci-Fi|Thriller,1763
Heaven's Burning (1997),Action|Drama,1764
Mercury Rising (1998),Action|Drama|Thriller,1765
"Spanish Prisoner, The (1997)",Drama|Thriller,1766
City of Angels (1998),Romance,1767
"Last Days of Disco, The (1998)",Drama,1768
"Odd Couple II, The (1998)",Comedy,1769
My Giant (1998),Comedy,1770
He Got Game (1998),Drama,1771
"Gingerbread Man, The (1998)",Drama|Thriller,1772
Illtown (1996),Crime|Drama,1773
Slappy and the Stinkers (1998),Children's|Comedy,1774
Live Flesh (1997),Drama,1775
Zero Effect (1998),Comedy|Thriller,1776
Nil By Mouth (1997),Drama,1777
Ratchet (1996),Drama|Thriller,1778
"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy,1779
Prince Valiant (1997),Adventure,1780
"I Love You, Don't Touch Me! (1998)",Drama|Romance,1781
Leather Jacket Love Story (1997),Drama|Romance,1782
Love Walked In (1998),Drama|Thriller,1783
"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy,1784
Kissing a Fool (1998),Comedy|Romance,1785
Krippendorf's Tribe (1998),Comedy,1786
Kurt & Courtney (1998),Documentary|Musical,1787
"Real Blonde, The (1997)",Comedy,1788
Mr. Nice Guy (1997),Action|Comedy,1789
Taste of Cherry (1997),Drama,1790
Character (Karakter) (1997),Drama,1791
Junk Mail (1997),Comedy|Thriller,1792
Species II (1998),Horror|Sci-Fi,1793
Major League: Back to the Minors (1998),Comedy,1794
Sour Grapes (1998),Comedy,1795
Wild Man Blues (1998),Documentary,1796
"Big Hit, The (1998)",Action|Comedy,1797
Tarzan and the Lost City (1998),Action|Adventure,1798
"Truce, The (1996)",Drama|War,1799
Black Dog (1998),Action|Thriller,1800
"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,1801
"Friend of the Deceased, A (1997)",Comedy|Drama,1802
Go Now (1995),Drama,1803
"Misérables, Les (1998)",Drama,1804
Still Breathing (1997),Comedy|Romance,1805
Clockwatchers (1997),Comedy,1806
Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,1807
Little Men (1998),Drama,1808
Woo (1998),Comedy|Romance,1809
"Hanging Garden, The (1997)",Drama,1810
Lawn Dogs (1997),Drama,1811
Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy,1812
Godzilla (1998),Action|Sci-Fi,1813
Bulworth (1998),Comedy,1814
Fear and Loathing in Las Vegas (1998),Comedy|Drama,1815
"Opposite of Sex, The (1998)",Comedy|Drama,1816
I Got the Hook Up (1998),Comedy,1817
Almost Heroes (1998),Adventure|Comedy,1818
Hope Floats (1998),Comedy|Drama|Romance,1819
Insomnia (1997),Thriller,1820
Little Boy Blue (1997),Drama,1821
"Ugly, The (1997)",Horror|Thriller,1822
"Perfect Murder, A (1998)",Mystery|Thriller,1823
Beyond Silence (1996),Drama,1824
Six Days Seven Nights (1998),Adventure|Comedy|Romance,1825
Can't Hardly Wait (1998),Comedy|Drama|Romance,1826
Cousin Bette (1998),Comedy,1827
High Art (1998),Drama|Romance,1828
"Land Girls, The (1998)",Drama|War,1829
Passion in the Desert (1998),Adventure|Drama,1830
"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,1831
Dear Jesse (1997),Documentary,1832
Dream for an Insomniac (1996),Drama|Romance,1833
Hav Plenty (1997),Comedy,1834
Henry Fool (1997),Comedy|Drama,1835
Marie Baie Des Anges (1997),Drama,1836
Mr. Jealousy (1997),Comedy|Romance,1837
Mulan (1998),Animation|Children's,1838
Resurrection Man (1998),Drama|Thriller,1839
"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,1840
